tweet_id,username,content,timestamp,likes,retweets,replies,hashtags,mentions,source_hashtag,scraped_at,cashtags,date
"the_bear_desk|2026-09-05T17:06:57.969125+00:00|आज #intraday में जबरदस्त तेजी, 47739 का ",the_bear_desk,"आज #intraday में जबरदस्त तेजी, 47739 का स्तर पार",2026-09-05 17:06:57.969125+00:00,1,0,0,['intraday'],[],intraday,2026-09-05 19:16:04.291497+00:00,[],2026-09-05
"intraday_ishaan|2026-09-05T06:28:01.849378+00:00|Gap up opening expected for #nifty50, 21",intraday_ishaan,"Gap up opening expected for #nifty50, 21968 is the level to watch",2026-09-05 06:28:01.849378+00:00,13,3,1,['nifty50'],[],nifty50,2026-09-05 19:16:04.263170+00:00,[],2026-09-05
swing_trader_in|2026-09-05T01:47:39.877414+00:00|#banknifty range-bound between 48852 and,swing_trader_in,"#banknifty range-bound between 48852 and 49002 today, waiting for a clear direction #stockmarket #trading",2026-09-05 01:47:39.877414+00:00,2,0,0,['banknifty'],['user_f3860f'],banknifty,2026-09-05 19:16:04.300499+00:00,[],2026-09-05
swing_trader_in|2026-09-05T09:31:57.834025+00:00|#intraday range-bound between 22918 and ,swing_trader_in,"#intraday range-bound between 22918 and 23718 today, waiting for a clear direction Kya lagta hai aap logo ka?",2026-09-05 09:31:57.834025+00:00,5,1,0,"['intraday', 'intraday']",[],intraday,2026-09-05 19:16:04.276904+00:00,[],2026-09-05
"algo_anil|2026-09-05T07:08:18.286224+00:00|मंदी का माहौल है बाज़ार में, 48446 से नी",algo_anil,"मंदी का माहौल है बाज़ार में, 48446 से नीचे बिकवाली तेज #nifty50 Thoughts?",2026-09-05 07:08:18.286224+00:00,1,0,0,['nifty50'],['user_f276c4'],nifty50,2026-09-05 19:16:04.310422+00:00,[],2026-09-05
"chartwizard|2026-09-05T01:46:05.801507+00:00|Watching #sensex closely, no clear trend",chartwizard,"Watching #sensex closely, no clear trend yet. What's everyone's view on 50558? #stockmarket #trading HDFC Bank also in focus.",2026-09-05 01:46:05.801507+00:00,6,0,0,['sensex'],[],sensex,2026-09-05 19:16:04.281789+00:00,[],2026-09-05
"dalalstreet_diary|2026-09-05T11:00:08.493449+00:00|Mixed signals on #banknifty today, 23013",dalalstreet_diary,"Mixed signals on #banknifty today, 23013 acting as a pivot Volume bhi zyada hai aaj.",2026-09-05 11:00:08.493449+00:00,2,0,0,['banknifty'],['user_c7d844'],banknifty,2026-09-05 19:16:04.282702+00:00,[],2026-09-05
"sensex_scalper|2026-09-05T00:11:49.490339+00:00|#sensex forming lower lows, 21955 suppor-dup",sensex_scalper,"#sensex forming lower lows, 21955 support gone, next target 21335 DYOR.",2026-09-05 00:11:49.490339+00:00,10,1,0,"['sensex', 'banknifty']",['user_e4cafa'],sensex,2026-09-05 19:16:04.313961+00:00,[],2026-09-05
dalalstreet_diary|2026-09-05T02:39:31.807792+00:00|Nifty ne resistance todi! bullish moment,dalalstreet_diary,"Nifty ne resistance todi! bullish momentum building, 50514 ke upar accumulate karo #sensex",2026-09-05 02:39:31.807792+00:00,10,0,1,['sensex'],[],sensex,2026-09-05 19:16:04.259971+00:00,[],2026-09-05
"sensex_scalper|2026-09-05T09:52:34.829372+00:00|मंदी का माहौल है बाज़ार में, 48755 से नी",sensex_scalper,"मंदी का माहौल है बाज़ार में, 48755 से नीचे बिकवाली तेज #nifty50 Keep an eye on FII/DII data.",2026-09-05 09:52:34.829372+00:00,1,0,0,['nifty50'],[],nifty50,2026-09-05 19:16:04.262731+00:00,[],2026-09-05
"MarketMaverick|2026-09-05T07:27:30.583214+00:00|मंदी का माहौल है बाज़ार में, 23282 से नी",MarketMaverick,"मंदी का माहौल है बाज़ार में, 23282 से नीचे बिकवाली तेज #intraday RBI policy day today. SBI also in focus.",2026-09-05 07:27:30.583214+00:00,13,0,1,"['intraday', 'nifty50']",[],intraday,2026-09-05 19:16:04.298848+00:00,[],2026-09-05
"swing_trader_in|2026-09-05T01:52:27.716548+00:00|Mixed signals on #nifty50 today, 22744 a",swing_trader_in,"Mixed signals on #nifty50 today, 22744 acting as a pivot",2026-09-05 01:52:27.716548+00:00,7,1,0,"['nifty50', 'banknifty']",[],nifty50,2026-09-05 19:16:04.253892+00:00,[],2026-09-05
"swing_trader_in|2026-09-05T17:20:42.295857+00:00|Tejji ka mahaul hai #intraday mein, 2335",swing_trader_in,"Tejji ka mahaul hai #intraday mein, 23359 pe strong buying dekhi Thoughts?",2026-09-05 17:20:42.295857+00:00,11,1,0,['intraday'],[],intraday,2026-09-05 19:16:04.299798+00:00,[],2026-09-05
sensex_scalper|2026-09-04T23:50:58.299841+00:00|Profit booking seen in #intraday near 22,sensex_scalper,"Profit booking seen in #intraday near 22091, caution advised DYOR. SBI also in focus.",2026-09-04 23:50:58.299841+00:00,13,2,1,"['intraday', 'nifty50']",[],intraday,2026-09-05 19:16:04.270052+00:00,[],2026-09-04
"banknifty_baba|2026-09-05T08:59:03.739274+00:00|Watching #nifty50 closely, no clear tren",banknifty_baba,"Watching #nifty50 closely, no clear trend yet. What's everyone's view on 49393? Bajaj Finance also in focus.",2026-09-05 08:59:03.739274+00:00,11,0,1,['nifty50'],[],nifty50,2026-09-05 19:16:04.313463+00:00,[],2026-09-05
riskmanager_99|2026-09-05T14:24:30.111972+00:00|#sensex range-bound between 23205 and 22-dup,riskmanager_99,"#sensex range-bound between 23205 and 22755 today, waiting for a clear direction #optionstrading #dalalstreet",2026-09-05 14:24:30.111972+00:00,1,0,0,"['sensex', 'nifty50']",['user_ecf097'],sensex,2026-09-05 19:16:04.313595+00:00,[],2026-09-05
banknifty_baba|2026-09-05T07:41:04.674755+00:00|#intraday range-bound between 23241 and ,banknifty_baba,"#intraday range-bound between 23241 and 22621 today, waiting for a clear direction Let's see how it closes.",2026-09-05 07:41:04.674755+00:00,8,1,0,['intraday'],[],intraday,2026-09-05 19:16:04.277539+00:00,[],2026-09-05
"bull_on_dalal_st|2026-09-05T05:16:45.366789+00:00|#sensex forming lower lows, 23115 suppor",bull_on_dalal_st,"#sensex forming lower lows, 23115 support gone, next target 22665",2026-09-05 05:16:45.366789+00:00,13,3,1,['sensex'],[],sensex,2026-09-05 19:16:04.311695+00:00,[],2026-09-05
"dalalstreet_diary|2026-09-04T20:38:38.886172+00:00|#banknifty looking strong today, breakou",dalalstreet_diary,"#banknifty looking strong today, breakout above 23207, target 23827 DYOR.",2026-09-04 20:38:38.886172+00:00,1,0,0,['banknifty'],[],banknifty,2026-09-05 19:16:04.265813+00:00,[],2026-09-04
intraday_ishaan|2026-09-04T19:44:57.720023+00:00|#intraday range-bound between 22552 and ,intraday_ishaan,"#intraday range-bound between 22552 and 23002 today, waiting for a clear direction",2026-09-04 19:44:57.720023+00:00,7,1,0,['intraday'],['user_79f65c'],intraday,2026-09-05 19:16:04.278412+00:00,[],2026-09-04
"swing_trader_in|2026-09-05T18:43:02.410388+00:00|#nifty50 update: flat session so far, vo",swing_trader_in,"#nifty50 update: flat session so far, volumes low ahead of RBI policy RBI policy day today. Bajaj Finance also in focus.",2026-09-05 18:43:02.410388+00:00,4,0,0,['nifty50'],[],nifty50,2026-09-05 19:16:04.282447+00:00,[],2026-09-05
"sensex_scalper|2026-09-05T06:12:22.047343+00:00|आज #sensex में जबरदस्त तेजी, 21721 का स्",sensex_scalper,"आज #sensex में जबरदस्त तेजी, 21721 का स्तर पार Let's see how it closes.",2026-09-05 06:12:22.047343+00:00,1,0,0,['sensex'],[],sensex,2026-09-05 19:16:04.303603+00:00,[],2026-09-05
"chartwizard|2026-09-05T02:43:42.407010+00:00|Sideways action continues on #sensex, 49",chartwizard,"Sideways action continues on #sensex, 49496-50296 range holding Options data suggests the same.",2026-09-05 02:43:42.407010+00:00,1,0,0,['sensex'],[],sensex,2026-09-05 19:16:04.302402+00:00,[],2026-09-05
"bull_on_dalal_st|2026-09-05T11:44:59.938799+00:00|FIIs buying heavily today, #banknifty co",bull_on_dalal_st,"FIIs buying heavily today, #banknifty could test 22978 by expiry",2026-09-05 11:44:59.938799+00:00,10,2,0,['banknifty'],['user_be39c6'],banknifty,2026-09-05 19:16:04.296785+00:00,[],2026-09-05
"bull_on_dalal_st|2026-09-05T09:52:38.036729+00:00|Market crash ho sakta hai, 23316 ka supp",bull_on_dalal_st,"Market crash ho sakta hai, 23316 ka support toot gaya, bearish on #intraday Kya lagta hai aap logo ka?",2026-09-05 09:52:38.036729+00:00,12,2,0,['intraday'],['user_90ef98'],intraday,2026-09-05 19:16:04.270856+00:00,[],2026-09-05
"algo_anil|2026-09-04T21:09:38.539925+00:00|#nifty50 breaking down below 47707, expe",algo_anil,"#nifty50 breaking down below 47707, expecting further downside to 48007 Keep an eye on FII/DII data.",2026-09-04 21:09:38.539925+00:00,10,1,0,"['nifty50', 'intraday']",[],nifty50,2026-09-05 19:16:04.284023+00:00,[],2026-09-04
"swing_trader_in|2026-09-05T15:53:41.688310+00:00|FIIs buying heavily today, #nifty50 coul",swing_trader_in,"FIIs buying heavily today, #nifty50 could test 22574 by expiry #optionstrading #dalalstreet",2026-09-05 15:53:41.688310+00:00,13,3,0,['nifty50'],[],nifty50,2026-09-05 19:16:04.300600+00:00,[],2026-09-05
"MarketMaverick|2026-09-05T18:38:13.615432+00:00|Sideways action continues on #nifty50, 2",MarketMaverick,"Sideways action continues on #nifty50, 21626-22246 range holding #optionstrading #dalalstreet",2026-09-05 18:38:13.615432+00:00,2,0,0,"['nifty50', 'intraday']",[],nifty50,2026-09-05 19:16:04.302738+00:00,[],2026-09-05
niftyguru|2026-09-05T14:01:37.431196+00:00|Short positions added on #intraday below,niftyguru,"Short positions added on #intraday below 49491, target 50291 Thoughts?",2026-09-05 14:01:37.431196+00:00,3,0,0,['intraday'],[],intraday,2026-09-05 19:16:04.272621+00:00,[],2026-09-05
"intraday_ishaan|2026-09-04T19:46:44.138084+00:00|Gap up opening expected for #intraday, 4",intraday_ishaan,"Gap up opening expected for #intraday, 49021 is the level to watch #optionstrading #dalalstreet Adani Enterprises also in focus.",2026-09-04 19:46:44.138084+00:00,9,2,1,['intraday'],[],intraday,2026-09-05 19:16:04.283563+00:00,[],2026-09-04
"swing_trader_in|2026-09-05T12:08:52.700684+00:00|Tejji ka mahaul hai #sensex mein, 50944 -dup",swing_trader_in,"Tejji ka mahaul hai #sensex mein, 50944 pe strong buying dekhi Kya lagta hai aap logo ka?",2026-09-05 12:08:52.700684+00:00,14,2,1,['sensex'],[],sensex,2026-09-05 19:16:04.314868+00:00,[],2026-09-05
"chartwizard|2026-09-05T08:06:31.430731+00:00|आज #intraday में जबरदस्त तेजी, 21686 का ",chartwizard,"आज #intraday में जबरदस्त तेजी, 21686 का स्तर पार Options data suggests the same.",2026-09-05 08:06:31.430731+00:00,13,1,1,['intraday'],[],intraday,2026-09-05 19:16:04.282421+00:00,[],2026-09-05
"intraday_ishaan|2026-09-04T20:23:41.102705+00:00|Watching #intraday closely, no clear tre",intraday_ishaan,"Watching #intraday closely, no clear trend yet. What's everyone's view on 49805? Thoughts?",2026-09-04 20:23:41.102705+00:00,15,1,1,['intraday'],[],intraday,2026-09-05 19:16:04.284266+00:00,[],2026-09-04
bull_on_dalal_st|2026-09-05T14:37:52.875961+00:00|#nifty50 range-bound between 23470 and 2,bull_on_dalal_st,"#nifty50 range-bound between 23470 and 23920 today, waiting for a clear direction Thoughts?",2026-09-05 14:37:52.875961+00:00,1,0,0,['nifty50'],[],nifty50,2026-09-05 19:16:04.302463+00:00,[],2026-09-05
"riskmanager_99|2026-09-04T20:12:44.710134+00:00|Mixed signals on #banknifty today, 22449",riskmanager_99,"Mixed signals on #banknifty today, 22449 acting as a pivot Tata Motors also in focus.",2026-09-04 20:12:44.710134+00:00,9,0,0,['banknifty'],[],banknifty,2026-09-05 19:16:04.281098+00:00,[],2026-09-04
"quant_priya|2026-09-05T01:34:52.719509+00:00|#intraday looking strong today, breakout",quant_priya,"#intraday looking strong today, breakout above 49370, target 49220 Volume bhi zyada hai aaj.",2026-09-05 01:34:52.719509+00:00,3,0,0,['intraday'],[],intraday,2026-09-05 19:16:04.313556+00:00,[],2026-09-05
"trader_raj|2026-09-05T04:04:34.778567+00:00|आज #sensex में जबरदस्त तेजी, 23034 का स्",trader_raj,"आज #sensex में जबरदस्त तेजी, 23034 का स्तर पार Options data suggests the same.",2026-09-05 04:04:34.778567+00:00,8,0,1,['sensex'],[],sensex,2026-09-05 19:16:04.268687+00:00,[],2026-09-05
"options_owl|2026-09-04T23:58:36.163628+00:00|Market crash ho sakta hai, 49327 ka supp",options_owl,"Market crash ho sakta hai, 49327 ka support toot gaya, bearish on #sensex Thoughts?",2026-09-04 23:58:36.163628+00:00,8,1,0,['sensex'],['user_344d69'],sensex,2026-09-05 19:16:04.264391+00:00,[],2026-09-04
MarketMaverick|2026-09-04T22:45:20.771937+00:00|Positional buy initiated on #sensex abov,MarketMaverick,"Positional buy initiated on #sensex above 48072, SL below 48222 #optionstrading #dalalstreet",2026-09-04 22:45:20.771937+00:00,11,0,1,['sensex'],[],sensex,2026-09-05 19:16:04.297145+00:00,[],2026-09-04
"sensex_scalper|2026-09-04T21:45:57.640659+00:00|Sensex rally continues, 50173 support ho",sensex_scalper,"Sensex rally continues, 50173 support holding well. Long positions looking good #nifty50 DYOR.",2026-09-04 21:45:57.640659+00:00,0,0,0,['nifty50'],[],nifty50,2026-09-05 19:16:04.283723+00:00,[],2026-09-04
"options_owl|2026-09-05T12:50:19.720924+00:00|Panic selling in #intraday, 22735 breakd",options_owl,"Panic selling in #intraday, 22735 breakdown confirmed, stop loss hit NFA.",2026-09-05 12:50:19.720924+00:00,9,1,0,['intraday'],[],intraday,2026-09-05 19:16:04.274392+00:00,[],2026-09-05
"quant_priya|2026-09-05T04:12:57.691230+00:00|#intraday breaking down below 23222, exp",quant_priya,"#intraday breaking down below 23222, expecting further downside to 23672 Let's see how it closes.",2026-09-05 04:12:57.691230+00:00,1,0,0,['intraday'],[],intraday,2026-09-05 19:16:04.252904+00:00,[],2026-09-05
"banknifty_baba|2026-09-05T05:04:02.903146+00:00|FIIs buying heavily today, #intraday cou",banknifty_baba,"FIIs buying heavily today, #intraday could test 48654 by expiry #optionstrading #dalalstreet",2026-09-05 05:04:02.903146+00:00,7,0,1,"['intraday', 'nifty50']",[],intraday,2026-09-05 19:16:04.312555+00:00,[],2026-09-05
"chartwizard|2026-09-05T03:09:39.462685+00:00|Market crash ho sakta hai, 50367 ka supp",chartwizard,"Market crash ho sakta hai, 50367 ka support toot gaya, bearish on #sensex RBI policy day today.",2026-09-05 03:09:39.462685+00:00,10,1,0,"['sensex', 'sensex']",[],sensex,2026-09-05 19:16:04.289845+00:00,[],2026-09-05
"dalalstreet_diary|2026-09-05T00:18:37.986950+00:00|Market crash ho sakta hai, 50447 ka supp",dalalstreet_diary,"Market crash ho sakta hai, 50447 ka support toot gaya, bearish on #sensex DYOR.",2026-09-05 00:18:37.986950+00:00,6,1,0,['sensex'],[],sensex,2026-09-05 19:16:04.275743+00:00,[],2026-09-05
the_bear_desk|2026-09-05T05:15:01.938017+00:00|Positional buy initiated on #sensex abov,the_bear_desk,"Positional buy initiated on #sensex above 21688, SL below 21838 Let's see how it closes.",2026-09-05 05:15:01.938017+00:00,10,1,0,['sensex'],[],sensex,2026-09-05 19:16:04.275470+00:00,[],2026-09-05
"sensex_scalper|2026-09-05T01:03:16.513759+00:00|FIIs buying heavily today, #banknifty co",sensex_scalper,"FIIs buying heavily today, #banknifty could test 48669 by expiry #optionstrading #dalalstreet",2026-09-05 01:03:16.513759+00:00,11,2,1,['banknifty'],[],banknifty,2026-09-05 19:16:04.282186+00:00,[],2026-09-05
"sensex_scalper|2026-09-04T23:56:50.005879+00:00|Buy the dip on 23236, 22786 target for s",sensex_scalper,"Buy the dip on 23236, 22786 target for swing trade #banknifty $NIFTY NFA.",2026-09-04 23:56:50.005879+00:00,6,1,1,['banknifty'],[],banknifty,2026-09-05 19:16:04.265057+00:00,['NIFTY'],2026-09-04
"quant_priya|2026-09-05T04:55:43.926545+00:00|Panic selling in #nifty50, 22231 breakdo",quant_priya,"Panic selling in #nifty50, 22231 breakdown confirmed, stop loss hit #stockmarket #trading",2026-09-05 04:55:43.926545+00:00,15,1,0,['nifty50'],[],nifty50,2026-09-05 19:16:04.254114+00:00,[],2026-09-05
"options_owl|2026-09-04T20:04:25.134415+00:00|#banknifty showing higher highs, 22166 b",options_owl,"#banknifty showing higher highs, 22166 broken with volume, next stop 21546 Kya lagta hai aap logo ka?",2026-09-04 20:04:25.134415+00:00,1,0,0,['banknifty'],[],banknifty,2026-09-05 19:16:04.271289+00:00,[],2026-09-04
chartwizard|2026-09-05T05:06:19.013375+00:00|#sensex range-bound between 22198 and 22,chartwizard,"#sensex range-bound between 22198 and 22348 today, waiting for a clear direction Thoughts?",2026-09-05 05:06:19.013375+00:00,13,1,1,['sensex'],[],sensex,2026-09-05 19:16:04.272579+00:00,[],2026-09-05
"algo_anil|2026-09-05T08:23:31.947991+00:00|Low volume day for #nifty50, market awai",algo_anil,"Low volume day for #nifty50, market awaiting 50311 confirmation #stockmarket #trading",2026-09-05 08:23:31.947991+00:00,1,0,0,['nifty50'],[],nifty50,2026-09-05 19:16:04.306020+00:00,[],2026-09-05
bull_on_dalal_st|2026-09-05T06:01:16.486660+00:00|Positional buy initiated on #intraday ab,bull_on_dalal_st,"Positional buy initiated on #intraday above 21598, SL below 22398 DYOR.",2026-09-05 06:01:16.486660+00:00,5,1,0,['intraday'],[],intraday,2026-09-05 19:16:04.258314+00:00,[],2026-09-05
"swing_trader_in|2026-09-05T07:12:40.590816+00:00|आज #banknifty में जबरदस्त तेजी, 50191 का",swing_trader_in,"आज #banknifty में जबरदस्त तेजी, 50191 का स्तर पार",2026-09-05 07:12:40.590816+00:00,11,1,1,['banknifty'],[],banknifty,2026-09-05 19:16:04.307649+00:00,[],2026-09-05
"intraday_ishaan|2026-09-05T08:12:55.445748+00:00|FIIs buying heavily today, #nifty50 coul",intraday_ishaan,"FIIs buying heavily today, #nifty50 could test 22399 by expiry",2026-09-05 08:12:55.445748+00:00,9,2,0,"['nifty50', 'nifty50']",[],nifty50,2026-09-05 19:16:04.289520+00:00,[],2026-09-05
